sale_id,marketing_spend,website_traffic,conversion_rate,avg_product_rating,discount_percentage,num_products,avg_price,customer_reviews,return_rate,product_category,competition_level,seasonality,free_shipping,payment_methods,mobile_traffic_pct,monthly_sales
SALE01952,5953.27,18660,6.34,3.27,15,184,201.54,461,8.57,Home,Low,High,No,PayPal,60.59,8074.26
SALE00537,9404.29,11595,6.16,2.38,10,92,27.81,895,7.78,Home,Medium,High,Yes,Bank Transfer,79.81,7517.46
SALE02417,7186.12,21620,5.64,2.86,20,246,137.74,729,,Fashion,Low,Low,No,Credit Card,60.15,7889.1
SALE02150,,23390,5.8,3.29,10,309,48.35,619,9.4,Books,High,Medium,No,Debit Card,62.36,7457.41
SALE00728,2419.71,6655,7.64,3.02,10,11,22.61,591,8.16,Electronics,Medium,Low,No,Bank Transfer,62.72,7919.69
SALE01997,,14082,5.34,3.76,10,17,243.66,144,11.28,Fashion,Medium,Low,Yes,Credit Card,63.24,8012.12
SALE02506,4562.69,5626,5.12,3.39,15,37,271.66,,8.46,Fashion,High,Medium,Yes,Debit Card,69.28,7791.02
SALE00483,7632.89,19746,5.11,,25,219,78.66,699,8.31,Books,Medium,Medium,Yes,Credit Card,76.54,8026.5
SALE02460,3858.23,17074,5.62,2.65,5,481,167.31,830,,Home,High,High,No,Credit Card,79.68,7178.27
SALE01986,3830.26,16048,3.75,2.61,0,153,185.18,819,5.91,Fashion,Medium,Medium,Yes,PayPal,78.12,6374.95
SALE00456,5096.63,22457,7.09,3.69,20,137,72.68,,8.42,Fashion,Low,High,No,Credit Card,70.73,8637.05
SALE00539,71701.33,18864,5.98,2.69,15,185,167.8,976,8.8,Home,Medium,Low,Yes,Debit Card,78.36,7512.18
SALE02508,8266.2,11278,3.09,2.21,15,357,102.74,779,,Books,High,High,Yes,PayPal,78.8,8602.51
SALE01577,3268.96,10920,4.71,3.72,15,370,156.61,328,9.07,Electronics,Medium,Medium,Yes,PayPal,68.46,7586.11
SALE00679,6166.56,9966,6.34,3.25,15,276,82.54,68,11.23,Home,Medium,High,Yes,Credit Card,73.78,8395.6
SALE00755,7379.21,20397,4.21,2.32,10,203,262.91,490,9.27,Electronics,Low,Medium,No,Bank Transfer,67.52,7222.81
SALE00590,1900.03,11694,7.46,3.38,15,13,73.43,918,,Home,Medium,Medium,Yes,Bank Transfer,55.32,7104.88
SALE01223,2274.62,17943,7.06,2.57,30,325,148.06,568,12.34,Fashion,Low,Medium,No,PayPal,69.15,8392.98
SALE01935,8811.83,22456,6.31,2.92,15,108,51.35,280,,Electronics,Medium,Low,Yes,Bank Transfer,70.31,7709.64
SALE01133,7502.75,25257,6.4,,15,90,268.44,,11.18,Fashion,High,Low,Yes,Bank Transfer,60.61,8628.42
SALE01913,3080.28,11675,5.76,3.27,15,483,238.88,282,,HOME,Medium,Low,Yes,  Credit Card ,71.57,6831.33
SALE01790,6396.55,8139,5.88,1.97,10,344,59.52,44,10.69,Fashion,Medium,High,No,Bank Transfer,66.63,7581.45
SALE01975,,14754,5.0,3.13,10,458,189.24,369,10.42,Home,Low,Medium,Yes,PayPal,65.68,6933.08
SALE01723,4403.66,8982,5.3,2.77,10,28,89.66,646,7.76,Fashion,Low,LOW,No,Debit Card,67.61,6776.68
SALE01003,5402.18,11306,5.35,2.34,30,92,233.62,638,7.3,Electronics,Medium,High,No,PayPal,56.5,8108.4
SALE00942,7464.52,14847,6.04,2.68,10,264,213.3,,11.25,Home,Low,Low,No,Debit Card,65.14,7553.99
SALE02032,6268.95,10120,5.61,2.79,20,443,153.52,796,8.61,Home,Medium,Medium,Yes,PayPal,70.48,9091.84
SALE00355,7191.34,11394,6.33,3.04,15,43,152.07,833,10.55,Electronics,High,Low,Yes,Credit Card,71.24,7756.11
SALE02037,5892.32,16151,6.38,2.58,5,201,190.36,744,8.87,Books,Medium,High,No,Bank Transfer,64.8,7323.31
SALE00369,7455.28,14889,5.45,3.09,20,205,213.02,,8.03,Fashion,Low,Medium,No,Debit Card,63.09,8997.61
SALE01554,8468.75,15810,3.88,3.2,15,463,82.75,353,9.75,Fashion,High,Medium,No,PayPal,72.68,7558.65
SALE01716,4920.35,13921,5.99,3.95,20,495,276.34,,7.75,Electronics,Medium,Medium,No,Debit Card,68.02,8493.16
SALE02266,,19533,6.35,2.95,10,68,270.5,803,7.54,Sports,Medium,Medium,Yes,Credit Card,72.94,8311.63
SALE01522,5617.3,15798,4.75,3.62,10,449,33.15,422,9.04,Books,High,Low,No,PayPal,77.3,6916.48
SALE00793,3729.54,14151,5.18,2.62,10,12,217.15,198,7.34,Home,Medium,Medium,Yes,Bank Transfer,72.38,7514.72
SALE00040,8264.02,18849,5.96,2.91,10,479,188.67,980,7.46,Electronics,Medium,Medium,Yes,PayPal,62.16,8022.1
SALE01360,4425.24,19292,,1.88,15,137,115.02,871,8.9,Electronics,Low,Medium,No,Debit Card,69.77,8460.49
SALE01545,6371.32,21316,5.99,2.37,20,76,46.95,239,10.05,Electronics,Medium,High,Yes,Credit Card,71.56,7674.67
SALE01152,3598.92,21528,4.61,3.12,10,133,241.14,642,,  Books ,Low,Low,Yes,PayPal,73.76,6801.41
SALE01277,4070.14,,5.64,2.87,0,219,99.88,789,9.76,Home,High,Medium,No,Debit Card,81.9,6265.96
SALE01498,3493.98,18041,4.41,2.07,5,352,246.62,128,8.1,Sports,High,Medium,No,Debit Card,77.39,6703.95
SALE01232,2704.7,15101,4.78,3.22,15,496,163.12,145,9.42,Fashion,Medium,Medium,No,Bank Transfer,74.11,7831.79
SALE01397,3744.18,23536,3.78,3.57,10,441,159.64,216,9.11,Electronics,High,Low,Yes,Bank Transfer,63.96,6968.07
SALE02282,4638.19,14337,4.65,2.56,20,79,92.53,199,11.04,Books,Low,Low,Yes,Debit Card,63.44,7743.87
SALE01163,7421.88,17287,5.8,3.0,15,321,229.99,573,7.44,Fashion,Medium,Medium,NO,Bank Transfer,63.9,7762.09
SALE01772,8287.93,16167,6.14,2.91,10,457,114.73,689,9.81,Fashion,Medium,High,Yes,Credit Card,65.8,8573.79
SALE00936,6169.91,19626,5.12,4.05,15,409,201.28,,11.08,Home,High,High,Yes,Debit Card,63.15,6893.31
SALE01976,3085.07,,6.66,3.08,10,481,316.2,308,7.85,Books,High,Medium,Yes,Debit Card,73.12,7390.43
SALE00087,6338.08,19007,4.19,2.58,10,213,472.8,291,,Fashion,High,Medium,No,Debit Card,72.74,8256.8
SALE01456,4608.49,12861,,2.46,15,84,168.92,707,,Books,High,High,Yes,Credit Card,52.15,6941.82
SALE01831,5666.57,15141,5.63,2.64,0,313,81.64,762,,Electronics,High,Medium,Yes,Debit Card,76.82,6874.06
SALE01241,1942.92,20493,5.48,3.29,25,20,153.28,391,8.13,Fashion,Low,Medium,Yes,Bank Transfer,53.22,7818.45
SALE02054,,14134,7.31,2.99,30,357,229.35,419,6.73,Sports,High,Medium,Yes,Bank Transfer,66.44,8638.13
SALE01452,6534.48,9721,5.96,2.67,10,105,162.94,826,7.95,Electronics,Low,Low,Yes,PayPal,76.61,8151.05
SALE00790,4529.9,15289,,2.24,10,455,291.69,497,10.4,Electronics,High,Medium,Yes,PayPal,65.7,6999.95
SALE01843,4654.21,20185,6.48,2.57,15,463,90.52,828,7.0,Electronics,Medium,Medium,Yes,Debit Card,62.34,9153.28
SALE01410,8936.24,16132,,2.93,10,189,198.16,828,9.11,Books,Low,Medium,Yes,Debit Card,57.43,9235.81
SALE01257,6018.39,20905,5.32,2.03,30,267,146.7,,,Books,High,High,Yes,PayPal,67.31,8938.37
SALE01254,4905.98,15764,5.24,3.22,15,337,201.42,834,10.34,Electronics,Low,Low,No,Debit Card,59.72,8183.54
SALE00842,7608.37,22635,6.28,1.87,0,492,84.59,758,8.81,Books,Medium,High,No,PayPal,66.67,6804.19
SALE01977,7258.11,11114,,2.36,10,341,10.29,494,42.02,Home,High,High,Yes,Bank Transfer,79.1,8812.23
SALE01616,4109.54,15421,6.17,3.61,15,410,167.85,66,7.63,Electronics,Low,Medium,Yes,Bank Transfer,63.28,7373.46
SALE02238,3502.26,17788,5.52,2.16,15,458,205.45,598,8.47,Fashion,High,Low,No,Credit Card,63.98,7734.82
SALE01053,,12394,5.9,2.13,15,106,190.35,,8.3,Electronics,High,High,No,Bank Transfer,65.58,7937.86
SALE00991,5491.38,14365,5.55,2.8,10,185,200.54,205,8.42,Sports,Low,High,Yes,Bank Transfer,75.34,6918.0
SALE01214,8362.1,20786,6.39,3.09,10,66,163.79,114,6.7,Electronics,Medium,Low,Yes,Credit Card,68.96,8123.73
SALE02256,2163.49,20932,4.57,2.81,5,296,146.88,615,8.87,Electronics,High,Medium,Yes,Debit Card,67.22,5899.42
SALE02213,4803.02,19356,8.18,2.86,10,392,180.34,504,8.64,Fashion,Medium,Low,Yes,Debit Card,66.52,7874.79
SALE02096,3749.72,18955,4.78,2.19,10,332,79.76,129,9.23,Home,Medium,Low,Yes,Debit Card,63.4,7325.82
SALE01630,5434.62,10242,3.94,2.83,15,494,96.13,298,10.2,Books,Low,High,Yes,PayPal,81.87,7864.6
SALE00452,5924.4,11041,4.01,2.66,0,450,79.67,,9.59,Books,Medium,Medium,Yes,Bank Transfer,65.3,6321.19
SALE02229,2709.9,10640,4.07,2.16,20,462,120.47,609,11.32,Sports,Low,High,Yes,Bank Transfer,59.19,6689.49
SALE01303,6897.42,19318,4.29,2.85,15,259,196.57,931,9.12,Electronics,Low,Medium,Yes,Credit Card,81.67,7798.02
SALE01159,4811.27,17193,6.28,3.32,15,173,106.77,876,10.54,Sports,Medium,Medium,No,Bank Transfer,67.95,7480.23
SALE00778,5369.52,12483,5.82,2.82,10,151,128.51,,9.56,Books,Medium,Low,Yes,Debit Card,60.89,8326.4
SALE01112,2128.24,20809,,,5,297,86.74,58,9.59,Sports,Medium,Low,No,Credit Card,75.56,7176.92
SALE02145,6218.13,2724,,3.58,15,339,65.25,171,7.71,Fashion,Medium,Low,Yes,Credit Card,80.15,8344.76
SALE01060,4452.81,24379,3.39,2.46,10,295,14.07,397,9.54,Fashion,High,Medium,No,Credit Card,72.42,7163.1
SALE00671,7673.82,23122,4.31,3.23,30,203,156.97,871,8.39,Electronics,Medium,High,No,PayPal,67.26,9652.25
SALE02398,2236.91,22864,5.88,3.0,10,431,89.53,418,8.83,Fashion,Medium,Medium,Yes,Debit Card,79.08,6665.94
SALE01346,6855.13,11780,4.52,2.65,10,92,47.12,85,7.84,Fashion,Medium,High,No,Credit Card,68.95,7467.09
SALE01507,4276.98,14493,7.28,3.76,20,199,47.52,961,,Sports,Medium,Low,Yes,Bank Transfer,73.48,7731.76
SALE02214,5684.92,21149,4.36,2.6,10,306,237.71,128,8.27,Home,Medium,Low,Yes,Debit Card,52.08,8012.32
SALE00046,3929.2,11120,5.88,3.81,10,285,108.13,177,7.82,Home,Medium,High,No,Bank Transfer,76.77,6494.49
SALE01311,3755.87,19050,6.34,2.13,10,443,265.03,140,8.75,Electronics,Medium,Low,No,Bank Transfer,76.78,6368.72
SALE02407,3999.27,7337,4.03,3.24,20,328,310.58,248,8.29,Electronics,Medium,Medium,No,Bank Transfer,59.66,7470.09
SALE00869,2445.92,14307,5.73,2.44,15,25,144.61,94,11.3,Books,Medium,High,Yes,PayPal,75.92,7193.16
SALE02154,4666.68,10955,5.79,3.66,15,392,44.33,,9.07,Electronics,High,High,Yes,Credit Card,69.46,7600.77
SALE00096,5974.5,16817,5.29,,20,371,138.94,278,9.79,Electronics,Medium,Medium,Yes,Bank Transfer,67.31,8726.99
SALE01391,8979.79,20602,,1.99,10,213,108.58,975,11.15,Home,Medium,Low,Yes,PayPal,80.23,8569.1
SALE00114,4459.49,20610,5.29,3.19,10,154,38.16,348,10.6,Sports,High,High,No,Credit Card,55.89,8011.96
SALE01184,8371.16,16843,5.55,3.09,20,407,180.81,889,5.98,Home,Medium,Medium,No,Bank Transfer,65.98,9421.49
SALE00388,5643.14,17564,6.55,3.54,15,189,148.36,424,10.55,Books,Low,Medium,Yes,Credit Card,77.44,7847.38
SALE00532,9130.6,14059,6.47,,0,177,165.27,948,,Electronics,Medium,High,Yes,Bank Transfer,60.24,7341.72
SALE01691,5245.67,20125,7.41,,5,382,69.4,343,6.88,Electronics,Medium,Medium,No,Debit Card,76.76,7704.5
SALE00805,,16775,6.45,2.7,10,252,310.91,55,8.6,Books,Medium,Medium,Yes,Bank Transfer,58.69,7232.05
SALE02430,5709.27,,5.42,3.71,15,40,102.52,345,10.25,Home,Low,Low,No,Credit Card,71.01,7589.63
SALE02226,5172.84,12280,6.14,3.18,10,442,243.7,368,8.17,Books,Medium,Medium,Yes,PayPal,64.51,7426.15
SALE01504,4745.07,22675,,3.22,10,432,224.27,970,8.65,Fashion,Medium,Medium,No,PayPal,62.08,6999.22
SALE01923,5489.23,11628,6.46,2.98,5,340,167.14,792,8.39,Electronics,Medium,Medium,Yes,PayPal,67.95,6908.37
SALE02505,2803.43,,7.63,2.13,10,484,165.9,543,7.31,Books,High,Medium,No,Debit Card,63.15,6678.35
SALE00862,5176.84,12417,6.89,2.05,10,68,112.54,843,9.58,Electronics,High,High,Yes,PayPal,69.36,7597.7
SALE00237,5732.86,18103,4.93,2.86,30,489,188.93,453,9.41,Electronics,Medium,Medium,Yes,Debit Card,76.44,9662.98
SALE01200,369.18,10084,6.88,3.25,10,271,110.39,715,9.18,Electronics,Medium,Medium,Yes,Debit Card,78.53,6229.73
SALE01907,7646.95,19256,6.91,2.72,0,266,138.63,220,6.9,Fashion,Low,Medium,Yes,Credit Card,74.66,7798.5
SALE01797,4075.87,19934,6.35,,15,376,233.43,43,8.54,Electronics,Medium,Medium,No,PayPal,66.65,8238.08
SALE01156,9165.25,15665,4.9,2.96,15,276,141.93,477,6.74,Books,Medium,Medium,Yes,Debit Card,87.96,8037.28
SALE01196,4313.32,8676,4.35,2.6,10,346,89.96,693,11.37,Electronics,High,Low,No,Debit Card,77.97,7062.12
SALE00795,1620.6,9901,5.84,,10,172,239.02,,10.79,Electronics,Medium,High,Yes,Debit Card,58.6,7463.13
SALE00700,4087.07,12195,5.06,2.65,15,468,75.73,41,9.09,Sports,Low,Medium,Yes,Debit Card,78.1,7200.87
SALE01467,3164.43,13852,5.73,,15,211,119.89,726,8.97,Books,Medium,Medium,No,Bank Transfer,56.33,8072.11
SALE00962,9342.44,14902,4.64,3.54,15,129,129.81,521,7.34,Electronics,Medium,Medium,Yes,Bank Transfer,75.92,8233.8
SALE01264,4735.89,14607,3.98,2.8,0,111,293.24,888,5.47,Electronics,Medium,Medium,No,Bank Transfer,71.11,6963.76
SALE00168,6227.88,16495,5.4,3.14,15,188,216.75,797,7.56,Books,High,Low,Yes,Credit Card,75.45,8770.66
SALE01681,5497.15,21322,6.36,2.26,10,64,234.48,982,8.96,Fashion,Medium,Medium,Yes,Debit Card,56.84,8160.19
SALE00195,,21635,,2.02,15,208,128.11,,11.38,Fashion,Medium,Medium,No,Bank Transfer,73.47,6309.01
SALE01493,8814.38,14994,3.39,6.5,5,409,150.88,169,9.6,Sports,Low,High,No,Bank Transfer,68.81,7538.72
SALE00940,6538.82,17803,4.72,,10,198,184.77,908,8.45,Fashion,High,High,No,PayPal,74.94,7400.51
SALE00783,4514.68,10340,4.79,2.62,10,37,167.22,266,5.96,Fashion,Medium,High,Yes,Bank Transfer,71.73,6392.01
SALE00684,7443.67,7408,6.12,2.65,10,336,24.26,655,10.21,Home,Medium,Medium,Yes,Debit Card,69.28,8516.22
SALE02391,7942.77,19314,3.57,1.97,25,40,94.4,48,9.27,Electronics,High,High,No,Credit Card,67.06,8210.19
SALE01058,2601.55,21660,,2.36,20,39,211.3,35,,Home,High,Medium,Yes,Debit Card,69.23,7493.86
SALE00704,70157.64,,6.15,2.86,10,136,247.05,128,8.92,Fashion,High,Medium,No,Bank Transfer,75.16,8154.28
SALE01189,4935.66,9620,6.06,2.61,10,496,61.18,,10.26,Electronics,Medium,Medium,Yes,Bank Transfer,81.32,7778.06
SALE01720,352.54,17288,5.6,2.8,10,172,196.83,622,8.78,Electronics,Medium,Medium,No,Bank Transfer,75.35,6652.42
SALE02316,4479.69,11895,6.24,2.7,15,347,138.14,753,10.59,Electronics,Low,Medium,Yes,Debit Card,67.24,8855.73
SALE01007,,10866,5.3,3.64,30,287,55.31,147,8.3,Fashion,Low,Low,Yes,Credit Card,70.65,8615.06
SALE00813,2375.97,15358,4.41,3.63,15,110,170.66,201,5.83,Sports,Medium,Low,No,Credit Card,66.09,7414.44
SALE00115,3736.29,,4.58,2.94,0,396,273.25,616,6.69,Home,High,High,No,Debit Card,82.19,7025.57
SALE00955,62796.7,10437,6.43,3.68,5,371,76.06,514,9.74,Home,Low,Medium,No,Bank Transfer,83.3,7825.32
SALE01900,5537.65,18279,3.98,1.75,15,267,247.09,70,7.91,Fashion,High,Medium,No,Bank Transfer,60.46,6599.23
SALE01548,6225.31,11185,7.49,,15,135,189.24,883,9.68,Sports,High,Medium,Yes,Debit Card,54.03,7608.48
SALE00980,9434.42,12495,5.82,,25,51,179.89,644,9.92,Fashion,Medium,Low,Yes,Bank Transfer,66.7,8475.09
SALE00182,8155.18,22685,4.28,3.31,0,260,108.96,46,9.49,Home,Medium,High,Yes,PayPal,69.39,7265.14
SALE01751,5232.49,19996,6.01,,10,462,164.43,520,7.97,Home,High,Medium,Yes,Credit Card,68.97,7397.3
SALE01795,6903.15,15736,,2.35,5,125,107.91,296,7.57,Electronics,Medium,Medium,Yes,Bank Transfer,61.17,7569.93
SALE00021,2845.82,12505,5.28,3.3,10,361,179.22,851,9.28,Books,High,Medium,No,Credit Card,73.68,6782.19
SALE01425,5503.81,12025,,2.96,15,167,121.32,208,8.22,Home,Medium,Medium,No,Bank Transfer,65.6,7052.5
SALE00772,3514.61,22731,3.56,1.7,10,116,120.37,119,8.46,Electronics,High,Medium,Yes,Debit Card,69.37,5915.34
SALE01427,2631.08,14285,6.23,,15,253,219.38,106,,Books,High,Medium,Yes,Credit Card,54.19,7778.22
SALE01713,9375.46,25079,4.25,3.07,10,348,285.94,331,9.89,Electronics,Medium,Medium,Yes,PayPal,55.52,8528.06
SALE00098,5950.17,16353,4.85,4.08,15,461,30.39,66,9.57,Fashion,High,High,Yes,PayPal,67.48,7485.2
SALE00301,1050.29,16059,6.07,2.93,25,370,313.3,520,5.52,Fashion,Medium,Medium,Yes,Bank Transfer,63.44,8620.55
SALE01638,3824.25,8526,5.17,3.98,5,317,188.92,871,,Fashion,Medium,Medium,Yes,PayPal,59.44,7266.2
SALE01939,4961.95,14668,4.96,2.73,15,343,160.46,,9.48,Home,Medium,High,Yes,PayPal,71.3,7488.75
SALE01496,3616.94,19106,4.82,2.89,15,218,72.71,855,8.55,Electronics,Low,Low,Yes,Bank Transfer,63.17,7461.95
SALE00106,6515.14,11817,5.92,3.33,10,18,185.42,7,8.15,Home,Medium,Medium,Yes,Debit Card,71.25,6787.62
SALE01306,11613.78,23756,4.53,3.16,15,210,161.61,308,5.75,Home,Medium,Medium,No,Debit Card,77.21,9050.5
SALE00007,6143.24,15400,6.51,2.73,25,338,110.18,863,6.25,Fashion,Medium,Medium,No,Credit Card,56.61,9286.45
SALE01097,7807.0,6549,6.77,3.3,10,456,48.73,151,8.93,Fashion,Medium,High,No,Credit Card,71.12,7930.13
SALE00860,5064.19,14916,4.79,2.74,10,96,198.27,287,,Books,Low,Medium,Yes,Debit Card,70.85,6563.65
SALE01757,,19848,4.01,2.24,10,65,250.9,745,11.51,Books,Medium,High,Yes,Bank Transfer,71.59,6881.62
SALE00177,5829.98,10820,5.26,4.03,5,188,111.58,478,9.07,Home,High,Medium,Yes,Debit Card,62.74,6927.74
SALE00211,4227.94,7185,6.18,2.66,10,117,193.28,399,9.99,Fashion,High,Medium,Yes,Bank Transfer,46.08,8204.68
SALE01089,6185.08,16738,4.52,2.88,0,309,126.82,664,11.76,Fashion,Low,Low,No,Debit Card,78.58,6150.05
SALE01665,5409.45,19258,5.97,3.35,10,498,157.13,484,8.83,Electronics,Medium,Low,Yes,Credit Card,66.09,7238.99
SALE01881,3227.21,21647,8.72,2.79,5,186,166.42,988,8.24,Fashion,Medium,Medium,Yes,Bank Transfer,72.28,7213.99
SALE00705,7569.32,17981,4.23,3.58,15,164,203.47,696,8.38,Home,Low,Low,YES,Bank Transfer,60.61,7251.41
SALE01776,3494.37,15616,4.44,3.25,30,168,145.5,534,7.56,Sports,Medium,Low,No,Debit Card,64.45,8937.65
SALE01500,5268.03,9340,4.9,2.43,15,190,127.19,79,9.25,Electronics,High,High,Yes,PayPal,60.65,8197.39
SALE02458,9750.51,14598,5.86,4.11,10,233,129.98,954,,Fashion,Medium,Low,Yes,Bank Transfer,63.48,7651.3
SALE00284,5422.98,11420,5.1,3.13,10,400,98.99,444,10.59,Electronics,High,High,Yes,Debit Card,63.73,7688.56
SALE00232,6240.99,2606,,2.13,25,136,157.52,837,9.81,Home,Low,High,No,PayPal,79.61,7992.0
SALE01702,5473.43,17730,6.56,2.69,10,278,110.59,18,8.36,Sports,Medium,Low,No,Credit Card,67.19,7486.72
SALE00900,,14761,5.83,2.43,0,164,165.68,979,8.31,Fashion,Medium,High,Yes,Bank Transfer,46.43,7382.7
SALE00350,5142.69,,,2.84,10,185,134.91,549,8.77,Fashion,Low,Medium,Yes,CREDIT CARD,57.2,6624.19
SALE02223,5452.1,,6.51,2.39,15,29,188.6,585,9.44,Fashion,Medium,High,Yes,Debit Card,72.34,8418.72
SALE02492,5392.88,8741,6.69,3.14,15,243,80.34,497,7.04,Fashion,Medium,Low,No,PayPal,72.05,7973.95
SALE01283,6741.04,10040,4.44,2.92,0,368,126.6,,7.42,Home,Medium,Low,No,Credit Card,61.54,7370.31
SALE00752,,4410,5.97,2.37,15,272,185.13,665,11.95,Home,Medium,High,No,Debit Card,60.71,8301.05
SALE00621,2968.6,15495,7.19,,30,186,35.07,457,8.87,Fashion,High,High,Yes,Bank Transfer,57.04,8817.23
SALE00423,7207.46,17281,5.19,3.27,25,136,51.4,686,,Sports,Low,Medium,No,Debit Card,64.24,8041.77
SALE00073,6079.28,19974,5.69,2.71,25,78,115.52,,7.72,Fashion,High,High,Yes,Credit Card,61.49,8208.19
SALE00435,5691.02,16394,5.12,3.39,15,260,219.19,63,5.49,Fashion,High,Medium,Yes,PayPal,64.65,7875.78
SALE01829,6629.41,20440,6.24,2.82,15,438,183.02,785,7.78,Electronics,Medium,Low,Yes,Debit Card,76.03,7943.86
SALE00261,4811.23,19862,5.66,3.75,10,300,264.26,,11.22,Books,Medium,Medium,No,PayPal,61.11,7313.86
SALE00122,4319.66,14963,4.51,2.11,15,92,82.28,360,9.96,Electronics,Medium,Low,No,PayPal,65.79,6714.57
SALE00310,3474.97,19720,5.24,,10,305,226.06,454,10.24,Electronics,High,Low,Yes,Credit Card,69.61,6909.25
SALE01399,6761.75,13681,,2.92,10,453,158.41,659,9.74,Electronics,High,Low,Yes,Debit Card,71.68,7325.43
SALE00627,1976.91,17062,5.83,1.9,15,49,224.7,805,8.94,Electronics,High,Medium,No,Credit Card,69.79,6392.39
SALE01440,3831.29,5820,5.73,2.37,10,122,86.3,155,7.67,Sports,Medium,Low,Yes,PayPal,62.94,7254.5
SALE02354,70714.38,13007,5.41,2.47,10,420,111.8,286,9.48,Books,Low,High,Yes,PayPal,72.48,7503.0
SALE01171,5369.2,10317,27.95,1.6,10,245,248.38,846,7.35,Sports,Medium,Low,No,Debit Card,65.41,7757.5
SALE01424,6096.59,10225,7.52,3.03,0,25,153.97,608,10.74,Fashion,High,High,Yes,Debit Card,62.07,7630.24
SALE01270,2804.99,11184,6.78,3.68,5,295,50.11,870,7.71,Fashion,Medium,Medium,No,Bank Transfer,74.06,7072.55
SALE01392,4983.08,20522,4.97,,0,249,63.56,949,7.19,Home,Medium,Low,Yes,Debit Card,71.05,6860.02
SALE00424,9093.45,20223,5.58,2.75,15,305,103.66,255,8.07,Home,High,High,Yes,Debit Card,76.61,8747.0
SALE01132,5607.89,15856,4.5,2.98,20,205,179.62,505,8.26,Fashion,High,Low,Yes,Debit Card,61.24,7232.07
SALE01845,5130.1,9143,4.95,3.16,15,43,58.39,486,,Home,Medium,Medium,No,Bank Transfer,48.88,7638.74
SALE00184,3335.43,11529,5.68,3.49,15,60,183.37,611,9.29,Electronics,Medium,Medium,No,Bank Transfer,69.92,6953.49
SALE01150,4962.35,5203,,2.6,10,144,258.55,,,Electronics,High,High,Yes,Credit Card,58.52,8263.1
SALE01666,4833.69,9889,5.67,3.22,10,35,92.76,,,Home,High,High,Yes,Bank Transfer,77.29,8135.16
SALE00200,467.41,14543,3.35,2.75,30,297,122.55,719,7.33,Fashion,High,Low,Yes,PayPal,84.07,6481.02
SALE02328,3573.32,17480,,2.33,30,315,87.82,297,8.77,Fashion,Medium,Medium,Yes,PayPal,79.58,8757.53
SALE00412,3243.98,12423,6.48,1.97,15,380,22.96,805,7.27,Fashion,Low,High,No,PayPal,63.55,8602.29
SALE02046,757.71,14188,7.47,2.62,10,91,1.07,80,8.15,Fashion,High,Low,Yes,Credit Card,75.33,6371.22
SALE01860,2315.15,9902,,3.17,15,436,244.2,65,,Home,Medium,Medium,Yes,Bank Transfer,73.59,7263.77
SALE01249,,12781,5.03,,20,262,309.8,757,9.35,Electronics,Medium,Low,No,Bank Transfer,73.34,8105.58
SALE01027,4345.85,15815,5.9,2.99,20,42,344.57,744,,Electronics,Medium,Low,No,Credit Card,72.74,7979.12
SALE00802,,9482,7.32,3.84,5,149,97.84,776,8.99,Electronics,Medium,Medium,No,Credit Card,65.87,7501.71
SALE02372,2614.14,13925,5.71,2.27,10,492,142.52,,10.79,Electronics,Medium,Low,Yes,PayPal,63.92,7384.34
SALE01594,1991.3,17825,6.18,2.31,15,151,22.06,198,8.75,Fashion,Medium,Low,Yes,Bank Transfer,81.49,7345.94
SALE01246,3815.99,14377,7.24,1.75,10,398,142.51,744,7.99,Books,High,Low,Yes,Debit Card,63.31,8374.89
SALE01669,3595.01,17074,5.88,2.75,15,346,172.4,305,9.14,Fashion,Medium,High,No,Debit Card,70.77,7691.71
SALE00314,5392.43,19151,7.12,2.9,15,57,259.44,240,10.42,Sports,High,High,Yes,Debit Card,73.65,8527.42
SALE00254,5103.59,9293,5.92,1.89,15,362,73.57,698,8.87,Fashion,Medium,Medium,No,Debit Card,72.53,7450.91
SALE00670,4985.71,18924,4.85,2.81,0,277,146.88,98,8.32,Books,Medium,Medium,No,Credit Card,72.86,6178.07
SALE00443,4531.8,11293,5.15,3.23,15,206,53.4,662,9.45,Fashion,Low,Medium,Yes,Debit Card,63.89,7817.83
SALE01512,7744.48,17119,2.7,2.46,15,83,45.12,886,7.27,Electronics,Low,Low,Yes,PayPal,76.68,7869.58
SALE02329,2472.99,18751,4.36,2.75,15,345,178.1,542,7.1,Books,High,Low,Yes,Bank Transfer,64.83,6822.2
SALE00289,2570.46,16151,3.36,3.05,10,332,311.13,355,8.79,Fashion,Medium,Medium,No,Debit Card,55.31,6258.19
SALE00128,519.32,6800,5.36,2.77,10,342,223.72,878,,Home,Low,Medium,No,DEBIT CARD,59.6,6267.5
SALE01130,5823.77,12910,4.89,2.99,0,488,180.1,832,7.63,Sports,Medium,High,Yes,PayPal,71.65,6688.94
SALE00938,5940.39,15979,5.25,2.9,10,201,214.42,126,9.85,Home,Medium,Medium,No,PayPal,57.59,7328.95
SALE00503,4330.83,7365,5.29,3.64,15,332,134.05,51,8.57,Sports,Medium,Low,Yes,Debit Card,70.18,7481.75
SALE00076,5259.64,20358,4.73,3.23,25,457,46.86,234,11.52,Sports,Medium,Low,Yes,Bank Transfer,82.83,7265.53
SALE02086,2131.84,13428,4.87,2.72,5,193,167.43,654,9.43,Electronics,High,High,Yes,Credit Card,72.98,6496.97
